Category,City,Country,Customer.ID,Customer.Name,Discount,Market,记录数,Order.Date,Order.ID,Order.Priority,Product.ID,Product.Name,Profit,Quantity,Region,Row.ID,Sales,Segment,Ship.Date,Ship.Mode,Shipping.Cost,State,Sub.Category,Year,Market2,weeknum
Technology,New York City,United States,RM-217835,Rick Marley,0.15,US,1,2012-01-04 00:00:00.000,CA-2012-124117,Critical,TEC-PH-10027580,"Bush Phone, Standard",18.335,5,East,42027,3550,Corporate,2012-01-11 00:00:00.000,Standard Class,561.888,New York,Phones,2012,North America,1
Technology,Buenos Aires,Argentina,SR-171368,Sanjit Redmond,0.0,LATAM,1,2012-01-04 00:00:00.000,LA-2012-116153,High,TEC-MA-10041370,"Cisco Machine, Economy",19.279,4,South America,17276,107,Consumer,2012-01-07 00:00:00.000,Second Class,5.43,Buenos Aires,Machines,2012,LATAM,1
Technology,Mexico City,Mexico,RB-170093,Rick Bern,0.2,LATAM,1,2012-01-04 00:00:00.000,LA-2012-106880,Medium,TEC-PH-10024822,"Cisco Phone, Economy",0.894,6,Central America,1580,32,Consumer,2012-01-08 00:00:00.000,Second Class,2.615,Distrito Federal,Phones,2012,LATAM,1
Technology,Tokyo,Japan,CP-116714,Chad Prichep,0.6,APAC,1,2012-01-04 00:00:00.000,AP-2012-119923,High,TEC-AC-10053781,"Fellowes Accessorie, Deluxe",-3.51,2,North Asia,48468,16,Corporate,2012-01-08 00:00:00.000,Standard Class,2.42,Tokyo,Accessories,2012,APAC,1
Technology,Paris,France,TN-189641,Tamara Nguyen,0.0,EU,1,2012-01-04 00:00:00.000,EU-2012-123124,High,TEC-PH-10041370,"Cisco Phone, Economy",52.89,2,Central,6153,150,Home Office,2012-01-05 00:00:00.000,First Class,26.027,Ile-de-France,Phones,2012,EU,1
Technology,Mumbai,India,AE-101367,Alice Engle,0.1,APAC,1,2012-01-04 00:00:00.000,AP-2012-150692,High,TEC-MA-10045507,"Stockwell Machine, Premium",64.744,4,Central Asia,26224,275,Corporate,2012-01-05 00:00:00.000,First Class,8.375,Maharashtra,Machines,2012,APAC,1
Technology,Mexico City,Mexico,HV-219715,Hallie Van Huff,0.1,LATAM,1,2012-01-04 00:00:00.000,LA-2012-106999,Low,TEC-PH-10037233,"Fellowes Phone, Deluxe",6.454,2,Central America,6440,56,Corporate,2012-01-06 00:00:00.000,Second Class,5.018,Distrito Federal,Phones,2012,LATAM,1
Technology,Houston,United States,DE-147754,Dean Engle,0.0,US,1,2012-01-04 00:00:00.000,CA-2012-132291,Medium,TEC-MA-10038612,"Samsung Machine, Standard",6.283,4,Central,15551,19,Home Office,2012-01-09 00:00:00.000,Standard Class,2.157,Texas,Machines,2012,North America,1
Technology,Lagos,Nigeria,ZC-204238,Zuschuss Carroll,0.1,Africa,1,2012-01-04 00:00:00.000,AF-2012-108845,Medium,TEC-PH-10037233,"Fellowes Phone, Deluxe",123.918,3,Africa,9050,672,Home Office,2012-01-07 00:00:00.000,Second Class,124.901,Lagos,Phones,2012,Africa,1
Technology,Buenos Aires,Argentina,OP-213238,Olivia Patel,0.0,LATAM,1,2012-01-05 00:00:00.000,LA-2012-140447,Medium,TEC-CO-10042749,"Hon Copier, Deluxe",22.419,2,South America,50984,81,Consumer,2012-01-10 00:00:00.000,Second Class,5.107,Buenos Aires,Copiers,2012,LATAM,1
Technology,New York City,United States,KP-134884,Ken Patel,0.0,US,1,2012-01-05 00:00:00.000,CA-2012-157610,High,TEC-CO-10038612,"Samsung Copier, Standard",-8.637,3,East,6915,160,Consumer,2012-01-09 00:00:00.000,Standard Class,28.25,New York,Copiers,2012,North America,1
Technology,Shanghai,China,RN-150713,Robert Nguyen,0.4,APAC,1,2012-01-05 00:00:00.000,AP-2012-105169,Medium,TEC-AC-10027580,"Bush Accessorie, Standard",-2.332,4,North Asia,37268,43,Consumer,2012-01-09 00:00:00.000,Standard Class,4.085,Shanghai,Accessories,2012,APAC,1
Technology,New York City,United States,DJ-100011,Dean Jones,0.0,US,1,2012-01-05 00:00:00.000,CA-2012-156767,Medium,TEC-CO-10008274,"Cisco Copier, Economy",-7.212,2,East,14218,288,Corporate,2012-01-11 00:00:00.000,Standard Class,54.587,New York,Copiers,2012,North America,1
Technology,New York City,United States,AD-184555,Aaron Dahlen,0.0,US,1,2012-01-05 00:00:00.000,CA-2012-154060,Medium,TEC-PH-10015169,"Xerox Phone, Deluxe",109.244,4,East,39315,363,Consumer,2012-01-12 00:00:00.000,Standard Class,16.332,New York,Phones,2012,North America,1
Technology,Johannesburg,South Africa,NV-157494,Nick Van Huff,0.0,Africa,1,2012-01-05 00:00:00.000,AF-2012-109139,Medium,TEC-CO-10008274,"Cisco Copier, Economy",107.973,5,Africa,39833,587,Home Office,2012-01-10 00:00:00.000,Second Class,66.337,Gauteng,Copiers,2012,Africa,1
Technology,Madrid,Spain,ZE-179318,Zuschuss Engle,0.3,EU,1,2012-01-05 00:00:00.000,EU-2012-144714,High,TEC-CO-10012411,"Stockwell Copier, Premium",47.439,4,South,1468,280,Consumer,2012-01-12 00:00:00.000,Standard Class,13.602,Madrid,Copiers,2012,EU,1
Technology,São Paulo,Brazil,AD-156744,Alice Dahlen,0.0,LATAM,1,2012-01-05 00:00:00.000,LA-2012-127985,Medium,TEC-CO-10013790,"Hoover Copier, Economy",6.334,2,South America,41961,49,Corporate,2012-01-12 00:00:00.000,Standard Class,4.02,São Paulo,Copiers,2012,LATAM,1
Technology,Jakarta,Indonesia,EN-148442,Emily Nguyen,0.0,APAC,1,2012-01-06 00:00:00.000,AP-2012-102475,Medium,TEC-PH-10024822,"Cisco Phone, Economy",488.417,2,Southeast Asia,1793,1984,Consumer,2012-01-11 00:00:00.000,Second Class,247.787,Jakarta,Phones,2012,APAC,1
Technology,Cairo,Egypt,SS-104604,Susan Saunders,0.0,Africa,1,2012-01-06 00:00:00.000,AF-2012-124055,High,TEC-AC-10051023,"Eldon Accessorie, Premium",36.746,5,Africa,1263,164,Corporate,2012-01-07 00:00:00.000,First Class,30.568,Cairo,Accessories,2012,Africa,1
Technology,Rome,Italy,GV-100732,Grace Van Huff,0.2,EU,1,2012-01-06 00:00:00.000,EU-2012-113649,Critical,TEC-AC-10033096,"Avery Accessorie, Standard",119.019,2,South,17726,1344,Consumer,2012-01-11 00:00:00.000,Standard Class,27.108,Lazio,Accessories,2012,EU,1
Technology,Philadelphia,United States,TV-136956,Tamara Van Huff,0.0,US,1,2012-01-06 00:00:00.000,CA-2012-157364,High,TEC-CO-10006895,"Apple Copier, Premium",10.387,5,East,30951,57,Home Office,2012-01-12 00:00:00.000,Standard Class,2.506,Pennsylvania,Copiers,2012,North America,1
Technology,Mumbai,India,RH-206126,Robert Hopkins,0.0,APAC,1,2012-01-06 00:00:00.000,AP-2012-111523,Medium,TEC-AC-10023443,"Apple Accessorie, Premium",304.14,2,Central Asia,31148,1494,Home Office,2012-01-12 00:00:00.000,Standard Class,72.151,Maharashtra,Accessories,2012,APAC,1
Technology,Seattle,United States,DD-103115,Dean Dahlen,0.4,US,1,2012-01-06 00:00:00.000,CA-2012-156447,High,TEC-CO-10026201,"Hon Copier, Deluxe",-24.109,7,West,804,128,Home Office,2012-01-11 00:00:00.000,Standard Class,18.876,Washington,Copiers,2012,North America,1
Technology,Jakarta,Indonesia,SP-175573,Susan Patel,0.0,APAC,1,2012-01-06 00:00:00.000,AP-2012-119530,High,TEC-MA-10009653,"Hon Machine, Deluxe",173.726,5,Southeast Asia,6359,822,Consumer,2012-01-13 00:00:00.000,Standard Class,31.934,Jakarta,Machines,2012,APAC,1
Technology,Tehran,Iran,RH-107626,Rick Hopkins,0.1,EMEA,1,2012-01-07 00:00:00.000,EM-2012-141460,High,TEC-AC-10045507,"Stockwell Accessorie, Premium",18.417,4,EMEA,36158,60,Consumer,2012-01-09 00:00:00.000,Second Class,11.687,Tehran,Accessories,2012,EMEA,1
Technology,London,United Kingdom,HN-102718,Hallie Nguyen,0.0,EU,1,2012-01-07 00:00:00.000,EU-2012-132511,Critical,TEC-PH-10028959,"Stockwell Phone, Premium",-1.944,5,North,46171,64,Home Office,2012-01-11 00:00:00.000,Standard Class,11.623,England,Phones,2012,EU,1
Technology,Cairo,Egypt,KB-151794,Ken Brown,0.0,Africa,1,2012-01-07 00:00:00.000,AF-2012-116195,Medium,TEC-PH-10011032,"Bush Phone, Standard",6.858,4,Africa,20001,20,Consumer,2012-01-11 00:00:00.000,Standard Class,3.362,Cairo,Phones,2012,Africa,1
Technology,Mexico City,Mexico,JH-157429,Jonathan Hopkins,0.0,LATAM,1,2012-01-08 00:00:00.000,LA-2012-136069,Medium,TEC-AC-10005516,"Samsung Accessorie, Standard",234.567,3,Central America,15160,1228,Corporate,2012-01-12 00:00:00.000,Standard Class,213.834,Distrito Federal,Accessories,2012,LATAM,1
Technology,Sydney,Australia,MH-187097,Maria Hopkins,0.0,APAC,1,2012-01-08 00:00:00.000,AP-2012-129488,Medium,TEC-CO-10002758,"Acco Copier, Economy",1.456,3,Oceania,29450,11,Consumer,2012-01-15 00:00:00.000,Standard Class,1.878,New South Wales,Copiers,2012,APAC,1
Technology,Rome,Italy,TC-199593,Tamara Carroll,0.0,EU,1,2012-01-08 00:00:00.000,EU-2012-102608,High,TEC-AC-10004137,"Fellowes Accessorie, Deluxe",288.635,2,South,4883,745,Consumer,2012-01-09 00:00:00.000,First Class,76.456,Lazio,Accessories,2012,EU,1
Technology,Mumbai,India,RS-178312,Robert Sievert,0.1,APAC,1,2012-01-08 00:00:00.000,AP-2012-116056,Medium,TEC-PH-10023443,"Apple Phone, Premium",-11.613,4,Central Asia,3351,164,Consumer,2012-01-14 00:00:00.000,Standard Class,17.663,Maharashtra,Phones,2012,APAC,1
Technology,Buenos Aires,Argentina,HB-136243,Hallie Brown,0.0,LATAM,1,2012-01-08 00:00:00.000,LA-2012-105831,Medium,TEC-PH-10009653,"Hon Phone, Deluxe",39.838,6,South America,12422,99,Consumer,2012-01-08 00:00:00.000,Same Day,11.595,Buenos Aires,Phones,2012,LATAM,1
Technology,Kiev,Ukraine,PP-177637,Pete Patel,0.2,EMEA,1,2012-01-08 00:00:00.000,EM-2012-112386,High,TEC-AC-10011032,"Bush Accessorie, Standard",-4.7,4,EMEA,51248,40,Corporate,2012-01-14 00:00:00.000,Standard Class,5.219,Kyiv,Accessories,2012,EMEA,1
Technology,Madrid,Spain,HR-166875,Hallie Redmond,0.0,EU,1,2012-01-08 00:00:00.000,EU-2012-131570,Medium,TEC-MA-10004137,"Fellowes Machine, Deluxe",255.338,5,South,26529,1371,Consumer,2012-01-08 00:00:00.000,Same Day,242.365,Madrid,Machines,2012,EU,1
Technology,São Paulo,Brazil,CW-180762,Chad Wilson,0.0,LATAM,1,2012-01-08 00:00:00.000,LA-2012-110043,High,TEC-CO-10026201,"Hon Copier, Deluxe",7.858,5,South America,1609,78,Home Office,2012-01-14 00:00:00.000,Standard Class,10.252,São Paulo,Copiers,2012,LATAM,1
Technology,Tokyo,Japan,KM-169658,Ken McCarthy,0.5,APAC,1,2012-01-08 00:00:00.000,AP-2012-118799,Critical,TEC-CO-10052402,"Acco Copier, Economy",-62.786,3,North Asia,45321,177,Corporate,2012-01-13 00:00:00.000,Second Class,26.213,Tokyo,Copiers,2012,APAC,1
Technology,Lagos,Nigeria,MJ-167822,Maria Jones,0.0,Africa,1,2012-01-09 00:00:00.000,AF-2012-120579,Low,TEC-MA-10009653,"Hon Machine, Deluxe",201.378,4,Africa,21916,1051,Consumer,2012-01-13 00:00:00.000,Standard Class,71.262,Lagos,Machines,2012,Africa,2
Technology,Tokyo,Japan,PS-103956,Pete Sievert,0.0,APAC,1,2012-01-09 00:00:00.000,AP-2012-124429,Medium,TEC-AC-10008274,"Cisco Accessorie, Economy",137.481,3,North Asia,6336,872,Corporate,2012-01-11 00:00:00.000,First Class,144.023,Tokyo,Accessories,2012,APAC,2
Technology,Istanbul,Turkey,SS-153762,Sanjit Saunders,0.0,EMEA,1,2012-01-09 00:00:00.000,EM-2012-156929,Medium,TEC-PH-10037233,"Fellowes Phone, Deluxe",2.822,3,EMEA,25996,11,Corporate,2012-01-13 00:00:00.000,Standard Class,2.13,Istanbul,Phones,2012,EMEA,2
Technology,Jakarta,Indonesia,HM-174855,Hallie Marley,0.0,APAC,1,2012-01-09 00:00:00.000,AP-2012-156675,Medium,TEC-AC-10024822,"Cisco Accessorie, Economy",15.587,4,Southeast Asia,50218,256,Consumer,2012-01-16 00:00:00.000,Standard Class,35.404,Jakarta,Accessories,2012,APAC,2
Technology,Shanghai,China,CP-107813,Chad Price,0.0,APAC,1,2012-01-09 00:00:00.000,AP-2012-147459,Medium,TEC-AC-10046886,"Hoover Accessorie, Economy",12.345,3,North Asia,38719,40,Consumer,2012-01-12 00:00:00.000,Second Class,6.825,Shanghai,Accessories,2012,APAC,2
Technology,Jakarta,Indonesia,SS-148451,Susan Saunders,0.0,APAC,1,2012-01-09 00:00:00.000,AP-2012-148510,Medium,TEC-MA-10039991,"Apple Machine, Premium",26.455,7,Southeast Asia,27661,131,Corporate,2012-01-16 00:00:00.000,Standard Class,17.472,Jakarta,Machines,2012,APAC,2
Technology,Paris,France,SM-174961,Susan McCarthy,0.0,EU,1,2012-01-10 00:00:00.000,EU-2012-141628,Medium,TEC-PH-10041370,"Cisco Phone, Economy",3.796,2,Central,29195,257,Corporate,2012-01-17 00:00:00.000,Standard Class,26.396,Ile-de-France,Phones,2012,EU,2
Technology,Buenos Aires,Argentina,SN-148848,Sanjit Nguyen,0.0,LATAM,1,2012-01-10 00:00:00.000,LA-2012-142327,Medium,TEC-CO-10015169,"Xerox Copier, Deluxe",21.289,3,South America,12358,60,Corporate,2012-01-15 00:00:00.000,Second Class,6.604,Buenos Aires,Copiers,2012,LATAM,2
Technology,São Paulo,Brazil,LC-153457,Lycoris Carroll,0.4,LATAM,1,2012-01-10 00:00:00.000,LA-2012-142971,Medium,TEC-MA-10000000,"Avery Machine, Standard",-14.079,3,South America,7919,104,Corporate,2012-01-11 00:00:00.000,First Class,9.395,São Paulo,Machines,2012,LATAM,2
Technology,Mexico City,Mexico,HM-215868,Hallie McCarthy,0.0,LATAM,1,2012-01-10 00:00:00.000,LA-2012-147333,Critical,TEC-PH-10035854,"Acco Phone, Economy",59.442,4,Central America,8684,273,Consumer,2012-01-15 00:00:00.000,Second Class,32.541,Distrito Federal,Phones,2012,LATAM,2
Technology,Kiev,Ukraine,KP-174077,Ken Prichep,0.0,EMEA,1,2012-01-10 00:00:00.000,EM-2012-104924,Medium,TEC-AC-10020685,"Fellowes Accessorie, Deluxe",79.511,5,EMEA,33579,633,Home Office,2012-01-10 00:00:00.000,Same Day,41.939,Kyiv,Accessories,2012,EMEA,2
Technology,Buenos Aires,Argentina,SS-167196,Sanjit Sievert,0.0,LATAM,1,2012-01-11 00:00:00.000,LA-2012-126870,High,TEC-AC-10005516,"Samsung Accessorie, Standard",46.048,3,South America,23188,172,Corporate,2012-01-15 00:00:00.000,Standard Class,20.779,Buenos Aires,Accessories,2012,LATAM,2
Technology,Los Angeles,United States,AS-102482,Alice Sievert,0.15,US,1,2012-01-11 00:00:00.000,CA-2012-130476,Medium,TEC-PH-10048265,"Xerox Phone, Deluxe",10.197,3,West,45112,120,Corporate,2012-01-16 00:00:00.000,Standard Class,3.878,California,Phones,2012,North America,2
Technology,Tokyo,Japan,PD-213782,Pete Dahlen,0.0,APAC,1,2012-01-11 00:00:00.000,AP-2012-102177,High,TEC-MA-10009653,"Hon Machine, Deluxe",6.737,4,North Asia,10874,60,Home Office,2012-01-14 00:00:00.000,Second Class,3.292,Tokyo,Machines,2012,APAC,2
Technology,Lagos,Nigeria,ND-189005,Nick Dahlen,0.0,Africa,1,2012-01-11 00:00:00.000,AF-2012-139005,High,TEC-MA-10017927,"Eldon Machine, Premium",13.714,6,Africa,1754,76,Consumer,2012-01-15 00:00:00.000,Standard Class,3.097,Lagos,Machines,2012,Africa,2
Technology,Chicago,United States,ZL-143864,Zuschuss Lonsdale,0.0,US,1,2012-01-11 00:00:00.000,CA-2012-139380,Medium,TEC-CO-10015169,"Xerox Copier, Deluxe",14.533,2,Central,50650,92,Corporate,2012-01-11 00:00:00.000,Same Day,12.571,Illinois,Copiers,2012,North America,2
Technology,Tehran,Iran,MC-110549,Mark Carroll,0.3,EMEA,1,2012-01-11 00:00:00.000,EM-2012-115471,Low,TEC-AC-10015169,"Xerox Accessorie, Deluxe",-10.193,3,EMEA,26481,86,Corporate,2012-01-13 00:00:00.000,Second Class,2.493,Tehran,Accessories,2012,EMEA,2
Technology,Cairo,Egypt,NK-156223,Nick Kim,0.0,Africa,1,2012-01-12 00:00:00.000,AF-2012-153658,Critical,TEC-PH-10035854,"Acco Phone, Economy",0.885,4,Africa,24730,19,Consumer,2012-01-17 00:00:00.000,Standard Class,1.094,Cairo,Phones,2012,Africa,2
Technology,Cairo,Egypt,VH-141269,Victor Hopkins,0.0,Africa,1,2012-01-12 00:00:00.000,AF-2012-126139,High,TEC-AC-10001379,"Eldon Accessorie, Premium",204.536,1,Africa,34203,720,Home Office,2012-01-13 00:00:00.000,First Class,15.386,Cairo,Accessories,2012,Africa,2
Technology,Rome,Italy,KK-135964,Ken Kim,0.0,EU,1,2012-01-12 00:00:00.000,EU-2012-124052,High,TEC-AC-10026201,"Hon Accessorie, Deluxe",30.854,7,South,41217,142,Corporate,2012-01-17 00:00:00.000,Standard Class,10.314,Lazio,Accessories,2012,EU,2
Technology,Berlin,Germany,KL-205696,Ken Lonsdale,0.0,EU,1,2012-01-12 00:00:00.000,EU-2012-123646,High,TEC-MA-10038612,"Samsung Machine, Standard",130.124,4,Central,34090,436,Consumer,2012-01-17 00:00:00.000,Standard Class,42.126,Berlin,Machines,2012,EU,2
Technology,New York City,United States,TP-130283,Tamara Prichep,0.0,US,1,2012-01-12 00:00:00.000,CA-2012-118453,High,TEC-CO-10035854,"Acco Copier, Economy",30.566,2,East,34482,91,Corporate,2012-01-17 00:00:00.000,Standard Class,16.165,New York,Copiers,2012,North America,2
Technology,Cairo,Egypt,TE-198592,Tamara Engle,0.3,Africa,1,2012-01-12 00:00:00.000,AF-2012-153953,Medium,TEC-MA-10052402,"Acco Machine, Economy",-83.24,7,Africa,24827,339,Consumer,2012-01-18 00:00:00.000,Standard Class,24.688,Cairo,Machines,2012,Africa,2
Technology,Los Angeles,United States,MP-183054,Maria Price,0.5,US,1,2012-01-12 00:00:00.000,CA-2012-158119,Medium,TEC-AC-10019306,"Acco Accessorie, Economy",-24.146,2,West,34340,88,Consumer,2012-01-18 00:00:00.000,Standard Class,13.731,California,Accessories,2012,North America,2
Technology,Houston,United States,CB-147809,Chad Brown,0.2,US,1,2012-01-12 00:00:00.000,CA-2012-131790,Medium,TEC-CO-10048265,"Xerox Copier, Deluxe",-10.907,5,Central,3962,89,Home Office,2012-01-17 00:00:00.000,Standard Class,10.48,Texas,Copiers,2012,North America,2
Technology,Buenos Aires,Argentina,SR-152198,Susan Redmond,0.0,LATAM,1,2012-01-12 00:00:00.000,LA-2012-144630,Low,TEC-PH-10049644,"Avery Phone, Standard",14.478,3,South America,33719,49,Consumer,2012-01-15 00:00:00.000,First Class,4.936,Buenos Aires,Phones,2012,LATAM,2
Technology,Cairo,Egypt,RC-113394,Robert Carroll,0.4,Africa,1,2012-01-12 00:00:00.000,AF-2012-131578,High,TEC-CO-10026201,"Hon Copier, Deluxe",-48.864,5,Africa,45747,112,Consumer,2012-01-14 00:00:00.000,First Class,5.67,Cairo,Copiers,2012,Africa,2
Technology,Buenos Aires,Argentina,RM-100227,Rick McCarthy,0.0,LATAM,1,2012-01-12 00:00:00.000,LA-2012-108243,Medium,TEC-AC-10026201,"Hon Accessorie, Deluxe",2.392,3,South America,42876,19,Consumer,2012-01-16 00:00:00.000,Standard Class,2.398,Buenos Aires,Accessories,2012,LATAM,2
Technology,Sydney,Australia,NR-201071,Nick Redmond,0.0,APAC,1,2012-01-13 00:00:00.000,AP-2012-103746,Medium,TEC-PH-10006895,"Apple Phone, Premium",325.692,2,Oceania,7116,894,Home Office,2012-01-15 00:00:00.000,First Class,100.123,New South Wales,Phones,2012,APAC,2
Technology,Buenos Aires,Argentina,MR-108622,Mark Redmond,0.1,LATAM,1,2012-01-13 00:00:00.000,LA-2012-107651,Medium,TEC-CO-10048265,"Xerox Copier, Deluxe",-2.782,3,South America,48870,25,Corporate,2012-01-17 00:00:00.000,Standard Class,2.039,Buenos Aires,Copiers,2012,LATAM,2
Technology,São Paulo,Brazil,OP-124638,Olivia Price,0.2,LATAM,1,2012-01-13 00:00:00.000,LA-2012-152506,Medium,TEC-PH-10027580,"Bush Phone, Standard",2.288,4,South America,41676,27,Home Office,2012-01-18 00:00:00.000,Standard Class,3.485,São Paulo,Phones,2012,LATAM,2
Technology,Mumbai,India,ML-122393,Mark Lonsdale,0.7,APAC,1,2012-01-13 00:00:00.000,AP-2012-151817,Low,TEC-CO-10051023,"Eldon Copier, Premium",-20.123,1,Central Asia,50761,36,Consumer,2012-01-17 00:00:00.000,Standard Class,4.165,Maharashtra,Copiers,2012,APAC,2
Technology,Seattle,United States,AP-126618,Aaron Price,0.0,US,1,2012-01-13 00:00:00.000,CA-2012-123046,Medium,TEC-CO-10051023,"Eldon Copier, Premium",13.723,3,West,17725,56,Corporate,2012-01-17 00:00:00.000,Standard Class,9.477,Washington,Copiers,2012,North America,2
Technology,Mexico City,Mexico,LN-170243,Lycoris Nguyen,0.0,LATAM,1,2012-01-13 00:00:00.000,LA-2012-107891,Medium,TEC-PH-10024822,"Cisco Phone, Economy",2.439,4,Central America,37623,11,Consumer,2012-01-13 00:00:00.000,Same Day,1.797,Distrito Federal,Phones,2012,LATAM,2
Technology,Tokyo,Japan,TM-150879,Tamara McCarthy,0.1,APAC,1,2012-01-13 00:00:00.000,AP-2012-115128,High,TEC-PH-10002758,"Acco Phone, Economy",64.875,1,North Asia,28811,292,Home Office,2012-01-17 00:00:00.000,Second Class,35.584,Tokyo,Phones,2012,APAC,2
Technology,Sydney,Australia,JB-206398,Jonathan Bern,0.8,APAC,1,2012-01-14 00:00:00.000,AP-2012-144294,High,TEC-CO-10020685,"Fellowes Copier, Deluxe",-394.181,2,Oceania,12830,507,Corporate,2012-01-16 00:00:00.000,Second Class,29.959,New South Wales,Copiers,2012,APAC,2
Technology,Mexico City,Mexico,HK-209918,Hallie Kim,0.15,LATAM,1,2012-01-14 00:00:00.000,LA-2012-142978,Medium,TEC-AC-10012411,"Stockwell Accessorie, Premium",50.476,1,Central America,34912,244,Corporate,2012-01-16 00:00:00.000,First Class,44.422,Distrito Federal,Accessories,2012,LATAM,2
Technology,Sydney,Australia,SN-204993,Susan Nguyen,0.0,APAC,1,2012-01-14 00:00:00.000,AP-2012-155070,High,TEC-AC-10035854,"Acco Accessorie, Economy",87.018,7,Oceania,2557,515,Consumer,2012-01-19 00:00:00.000,Second Class,93.381,New South Wales,Accessories,2012,APAC,2
Technology,São Paulo,Brazil,GL-148009,Grace Lonsdale,0.0,LATAM,1,2012-01-14 00:00:00.000,LA-2012-110747,Medium,TEC-CO-10012411,"Stockwell Copier, Premium",10.811,1,South America,2480,38,Consumer,2012-01-18 00:00:00.000,Standard Class,7.683,São Paulo,Copiers,2012,LATAM,2
Technology,Chicago,United States,SR-169605,Sanjit Redmond,0.85,US,1,2012-01-15 00:00:00.000,CA-2012-158921,High,TEC-AC-10001379,"Eldon Accessorie, Premium",-44.729,4,Central,18645,60,Corporate,2012-01-20 00:00:00.000,Standard Class,8.601,Illinois,Accessories,2012,North America,2
Technology,Berlin,Germany,GV-205487,Grace Van Huff,0.0,EU,1,2012-01-15 00:00:00.000,EU-2012-126272,Medium,TEC-PH-10048265,"Xerox Phone, Deluxe",1.807,4,Central,34437,14,Corporate,2012-01-16 00:00:00.000,First Class,1.688,Berlin,Phones,2012,EU,2
Technology,Mexico City,Mexico,DC-149916,Dean Carroll,0.8,LATAM,1,2012-01-15 00:00:00.000,LA-2012-159262,Medium,TEC-MA-10042749,"Hon Machine, Deluxe",-129.057,2,Central America,6461,224,Corporate,2012-01-21 00:00:00.000,Standard Class,32.102,Distrito Federal,Machines,2012,LATAM,2
Technology,Berlin,Germany,AM-171113,Arthur Marley,0.0,EU,1,2012-01-15 00:00:00.000,EU-2012-142934,High,TEC-PH-10041370,"Cisco Phone, Economy",96.4,3,Central,12946,204,Consumer,2012-01-17 00:00:00.000,First Class,5.74,Berlin,Phones,2012,EU,2
Technology,Los Angeles,United States,FP-181193,Fred Price,0.0,US,1,2012-01-15 00:00:00.000,CA-2012-134917,Critical,TEC-MA-10006895,"Apple Machine, Premium",90.848,2,West,5130,350,Consumer,2012-01-22 00:00:00.000,Standard Class,41.605,California,Machines,2012,North America,2
Technology,Paris,France,MC-124918,Mark Carroll,0.0,EU,1,2012-01-15 00:00:00.000,EU-2012-135353,High,TEC-PH-10027580,"Bush Phone, Standard",26.345,5,Central,38631,160,Consumer,2012-01-18 00:00:00.000,First Class,10.745,Ile-de-France,Phones,2012,EU,2
Technology,Buenos Aires,Argentina,ML-119217,Maria Lonsdale,0.5,LATAM,1,2012-01-15 00:00:00.000,LA-2012-119970,Medium,TEC-MA-10020685,"Fellowes Machine, Deluxe",-164.162,5,South America,46907,512,Corporate,2012-01-21 00:00:00.000,Standard Class,33.758,Buenos Aires,Machines,2012,LATAM,2
Technology,Istanbul,Turkey,OB-204692,Olivia Brown,0.4,EMEA,1,2012-01-16 00:00:00.000,EM-2012-123942,Medium,TEC-PH-10013790,"Hoover Phone, Economy",-5.231,4,EMEA,4333,25,Consumer,2012-01-22 00:00:00.000,Standard Class,4.139,Istanbul,Phones,2012,EMEA,3
Technology,Los Angeles,United States,MC-126301,Mark Carroll,0.1,US,1,2012-01-16 00:00:00.000,CA-2012-124886,High,TEC-PH-10053781,"Fellowes Phone, Deluxe",9.585,6,West,37411,73,Corporate,2012-01-18 00:00:00.000,Second Class,6.218,California,Phones,2012,North America,3
Technology,Jakarta,Indonesia,CB-153838,Chad Brown,0.0,APAC,1,2012-01-16 00:00:00.000,AP-2012-131668,Critical,TEC-MA-10020685,"Fellowes Machine, Deluxe",6.731,2,Southeast Asia,15925,19,Corporate,2012-01-20 00:00:00.000,Standard Class,1.584,Jakarta,Machines,2012,APAC,3
Technology,Rome,Italy,ED-141465,Emily Dahlen,0.0,EU,1,2012-01-16 00:00:00.000,EU-2012-110462,High,TEC-MA-10005516,"Samsung Machine, Standard",830.0,2,South,37815,2108,Consumer,2012-01-22 00:00:00.000,Standard Class,326.073,Lazio,Machines,2012,EU,3
Technology,Cairo,Egypt,MJ-126408,Mark Jones,0.1,Africa,1,2012-01-16 00:00:00.000,AF-2012-151602,Medium,TEC-MA-10004137,"Fellowes Machine, Deluxe",22.297,4,Africa,37922,187,Consumer,2012-01-23 00:00:00.000,Standard Class,24.372,Cairo,Machines,2012,Africa,3
Technology,Mexico City,Mexico,DW-118176,Dean Wilson,0.3,LATAM,1,2012-01-16 00:00:00.000,LA-2012-101240,Medium,TEC-MA-10042749,"Hon Machine, Deluxe",-12.741,4,Central America,23692,67,Consumer,2012-01-21 00:00:00.000,Standard Class,6.259,Distrito Federal,Machines,2012,LATAM,3
Technology,São Paulo,Brazil,KB-106927,Ken Bern,0.0,LATAM,1,2012-01-17 00:00:00.000,LA-2012-121725,Critical,TEC-MA-10030338,"Hoover Machine, Economy",26.634,6,South America,35521,83,Home Office,2012-01-21 00:00:00.000,Standard Class,13.357,São Paulo,Machines,2012,LATAM,3
